0,will anyone who isn't a fangoria subscriber be excited that it hasn't gone straight to video ?
0,"this is a stunning film , a one-of-a-kind tour de force ."
0,"portentous and pretentious , the weight of water is appropriately titled , given the heavy-handedness of it drama ."
0,"this bold and cathartic drama deserves to be experienced by those who cherish intimate dramas about individuals struggling against all odds to practice love , compassion , and forgiveness ."
0,"even by dumb action-movie standards , ballistic : ecks vs . sever is a dumb action movie ."
0,"without resorting to hyperbole , i can state that kissing jessica stein may be the best same-sex romance i have seen ."
0,"on the surface a silly comedy , scotland , pa would be forgettable if it weren't such a clever adaptation of the bard's tragic play ."
0,the new version isn't just endless . it heightens the deeply conservative spirit of giuseppe tornatore's fable in a surprising new way .
0,"anyone not into high-tech splatterfests is advised to take the warning literally , and log on to something more user-friendly ."
0,this follow-up boasts most of the felicities of the original .
0,a sluggish pace and lack of genuine narrative hem the movie in every bit as much as life hems in the spirits of these young women .
0,"the stripped-down dramatic constructs , austere imagery and abstract characters are equal parts poetry and politics , obvious at times but evocative and heartfelt ."
0,"a big , baggy , sprawling carnival of a movie , stretching out before us with little rhyme or reason ."
0,aside from stumbling over some clunky visual metaphors guzmбn does a decent job of telling a story many outside chile simply don't know .
0,a lyrical if sluggish excursion set in war-torn iranian kurdistan .
0,"the film's trailer also looked like crap , so crap is what i was expecting ."
1,"just when it seems martha's influence may be having a favorable effect on greg's attitude , his old ways win out ."
1,"but as each retreats into their private worlds of fantasy , a much more lively story unfolds - a story of confrontations that should have happened , of secrets that need to be revealed ."
1,"will he become a grandfather , surrounded by the love and support of a family or will he retreat into his world of memories and lost opportunities ?"
1,"the story takes place over the course of a day , when the couples get together for an afternoon of dining , drinking , and hot tubbing ."
1,"20 , 000 years before , our planet is entering an ice age ."
1,"only a little later , johnathan's life is already in extreme danger as well as those of his friends and teammates ."
1,during the hunt fedot meets his love marusya - the magical bird-woman .
1,but the record industry has passed them by^&#197 ; so has the general public whose musical tastes are continually changing .
1,the documentary also describes the deployment era of the regulus submarines ( 1958-1964 ) .
1,a demand for money is made and the men wait for payment .
1,a band of college students go to a rave on a mysterious island and get more than they bargained for when they find themselves stalked by killer zombies and terrifying creatures intent on feasting on the flesh of the living .
1,"lando , frustrated with isabel's conservatism and idealism , turns his attention to clara , which irked isabel ."
1," ( hamlet ) privilege seeks to produce a subliminal confrontation with its ever-shifting subject matter , much as the body is reputed to create vortexes of healing and repose in response to traumas ."
1,"in betsy , she finds a dark mirror of herself - a lonely , angry , complex woman whose own troubled past proves disturbingly close to her own ."
1,"the course of their experiences ultimately involves with sammy boi , an aggressive rapper caught in a bad contract while on of his songs is a major radio hit ; joan vicks , a devious a&#38 ; r executive for viewpointe records , randy tigge , a drug addicted , cross-dressing rock star ; and michael dileo , the chairman of viewpointe record , who some simply call satan ."
1," "" what's more important your experiences or your memories of them ? """
